fecha,Ruta,OperadOR,ac_type,all_aboard,cantidad de fallecidos,ground
1950-12-09,"Ruig Piner, France",Air Atlas,Douglas DC-3,7,5,0
1950-12-13,"Katagiri, India",Air India,Douglas DC-3,21,21,0
1950-12-13,"Londrina, Brazil",VASP,Douglas DC-3,31,0,3
1950-12-14,"Ribeirao, Brazil",VASP,Douglas DC-3,20,1,1
1950-12-15,"Valera, Venezuela",Avensa,Douglas C-47-DL,31,31,0
1950-12-19,"Near Baguio, Philippines",Military - U.S. Air Force,Douglas C54E-DO (DC-4),38,38,0
1950-12-22,"Penticton, British Columbia, Canada",Canadian Pacific Air Lines,Douglas DC-3,18,2,0
1950-12-30,"Santiago del Estado, Argentina",Aerolineas Argentinas,Douglas DC-3,18,17,0
1951-01-12,"Ixopo, South Africa",United Airways,de Havilland Dove 1,12,12,0
1951-01-13,"Mt. Bukit, Besar,Thailand",Air Carriers,Douglas DC-3,10,10,0
1951-01-14,"Philadelphia, Pennsylvania",National Airlines,Douglas DC-4-1009,28,7,0
1951-01-16,"Near Reardan, Washington",Northwest Orient Airlines,Martin 202,10,10,0
1951-01-17,"Near Civitavecchia, Italy",Alitalia,Savoia Marchetti SM-95,17,14,0
1951-01-20,"Huilyo, Peru",Military - TAM,Douglas DC-3,0,16,0
1951-01-28,"Near An tung, Taiwan",Military -Royal Air Force,Short Sunderland 9 (flying boat),14,14,0
1951-01-31,"Off Hafnarfjorour, Iceland",Icelandair,Douglas DC-3,20,20,0
1951-02-01,"Off Terceira, Portugal",Military - Portuguese Air Force,Douglas C-54,14,14,0
1951-02-03,"Near Mt. Cameroon, Buea, British Cameroons",Air France,Douglas DC-4,29,29,0
1951-02-14,"Yali, Colombia",Lineas Aéreas Nacionales,Curtiss C-46A,2,2,0
1951-03-02,"Sioux City, Iowa",Mid Continent Airlines,Douglas DC-3,25,16,0
1951-03-11,"Mt. Butler, Hong Kong",Pacific Overseas Airways,Douglas DC-4,24,24,0
1951-03-21,"Corozal, Colombia",LANSA,Douglas C-47,29,29,0
1951-03-22,"Off Florianopolis, Brazil",Cruzeiro,Douglas DC-3,14,3,0
1951-03-23,Over the North Atlantic,Military - U.S. Air Force,Douglas C-124A Globemaster,53,53,0
1951-03-25,"Irkutsk, Russia",Aeroflot,Lisunov LI-2,13,12,0
1951-03-26,"Rio Grande, Argentina",Aerolineas Argentinas,Douglas DC-3,24,11,2
1951-03-27,"Manchester, England",Air Transport Charter,Douglas C-47A-75-DL Dakota 3,3,2,0
1951-04-02,"Bogota, Colombia",AVIANCA,Douglas DC-3,26,26,0
1951-04-06,"Refugio Pass, near Santa Barbara, California",Southwest Airways,Douglas DC-3,22,22,0
1951-04-08,"Near Charleston, West Virginia",Military - U.S. Air Force,Douglas C-47B-DK,21,21,0
1951-04-09,"Cape d'Arguilar, Hong Kong",Siamese Airways,Douglas DC-3,16,16,0
1951-04-25,"Key West, Florida",Cubana de Aviacion / Military -  US Navy,Douglas DC-4 /Beechcraft SMB-1,43,43,0
1951-04-28,"Fort Wayne, Indiana",United Air Lines,Douglas DC-3,11,11,0
1951-05-06,"Near Albuquerque, New Mexico",Military - U.S. Air Force,Convair B-36D,25,23,0
1951-05-08,"Bordeaux, France",Hunting Air Travel,Vickers 639 Viking 1,32,2,0
1951-05-18,"Rancharia,  Brazil",VASP,Douglas DC-3,7,7,0
1951-06-03,"New Boston, Texas",Military - U.S. Air Force,Fairchild C-82,10,10,0
1951-06-06,"Rio de Janeiro, Brazil",Lineas Aéreas Trans. Brasileira,Douglas DC-3D,19,2,0
1951-06-13,"Medellin, Colombia",Sociedad Aeronautica Medellin,Douglas C-47A,3,3,0
1951-06-22,"Near Sanoyea, Liberia",Pan American World Airways,Lockheed 049 Constellation,40,40,0
1951-06-29,"Near Rijeka, Yugoslavia",JAT Yugoslav Airlines,Junkers 52/3m,14,14,0
1951-06-30,"Rocky Mountain Nat. Park, near Ft. Collins, Colorado",United Air Lines,Douglas DC-6B,50,50,0
1951-07-12,"Lyneham AFB, England",Military - Royal Air Force,Vickers Valetta C-1,10,10,0
1951-07-12,"Near Tezpur, India",Indamer,Douglas C-47B,3,3,0
1951-07-12,"Aracaju, Brazil",Loide Aereo Nacional,Douglas DC-3,33,33,0
1951-07-16,"Off Lae, New Guinea",Qantas,de Havilland DHA-3 Drover II,7,7,0
1951-07-20,"Thudamot, China",Air Outre-Mer,Douglas C-47A,3,3,0
1951-07-21,"Near Sitka, Alaska",Canadian Pacific Air Lines,Douglas C-54A,37,37,0
1951-07-24,"Gao, Mali",Sabena,Douglas DC-3,3,3,0
1951-07-29,"Cochabamba, Bolivia",Loide Aéreo Nacional,Curtiss C-46A,7,7,0
1951-08-08,"Barilla Bay, Australia",Trans Australia Airlines,0,2,2,0
1951-08-11,"Moisville, France",Air France,Douglas DC-3D,5,5,0
1951-08-17,"Ubatuba, Brazil",REAL,Douglas DC-3,10,10,0
1951-08-24,"Decoto, California",United Air Lines,Douglas DC-6B,50,50,0
1951-09-08,"Sao Paulo, Brazil",VASP,Douglas DC-3,13,13,3
1951-09-12,"Off Ialas Baeares, Spain",Societe Alpes Provence,Douglas DC-3,39,39,0
1951-09-12,"Off Redwood City, California",United Air Lines,Boeing 377 Stratocruiser 10-34,3,3,0
1951-09-15,"Bangalore, India",Air India,Douglas C-47A-30-DK Dakota III,28,22,0
1951-09-27,Near Tachikawa Air Base,Military - US Air Force,Fairchild C-119C-15-FA Flying Boxcar,14,14,0
1951-09-29,"La Paz, Bolivia",Frigorifico Cooperativo Los Andes,Curtiss C-46D-15-CU,27,27,0
1951-10-08,"Cerro Blanco, Mexico",Aero Transportes,Douglas DC-3,8,8,0
1951-10-15,"East Griqualand, South Africa",South African Airways,Douglas DC-3,17,17,0
1951-10-15,North Atlantic,Military - U.S. Air Force,Boeing C-97A Stratofreighter,12,12,0
1951-10-17,"Mt. Benson, BC, Canada",Queen Charlotte Airlines,Consolidated PBY-5A Catalina,23,23,0
1951-10-22,"Skopje, Yugoslavia",JAT Yugoslav Airlines,Douglas DC-3,12,12,0
1951-10-27,"Near Flores, Guatemala",Military - Guatemalan Air Force,Douglas C-47,29,27,0
1951-11-05,"Near Tucumcari, New Mexico",Transocean Air Lines,Martin 202,29,1,0
1951-11-13,"Puy-de-Dôme, France",Military - U. S. Air Force,Fairchild C-82 Packet,36,36,0
1951-11-15,"Near Lodz, Poland",LOT Polish Airlines,Lisunov Li-2P,18,18,0
1951-11-17,"Near  Novosibirsk, Russia",Aeroflot,Ilyushin IL-12,23,23,0
1951-11-19,"Cairo, Egypt",Devlet Hava Yollari,Douglas DC-3,5,5,0
1951-11-21,"Calcutta, India",Deccan Airways,Douglas DC-3,17,16,0
1951-11-24,"Zurich, Switzerland",El Al,Douglas DC-4,7,6,0
1951-11-27,"San Luis Acatlan, Mexico",Lineas Aereas Unidas,DC-2-243,21,13,0
1951-12-04,"Denver, Colorado",United Air Lines,Douglas DC-3A,3,3,0
1951-12-13,"Yaramunda, Papua, New Guinea",Qantas,de Havilland DH-84 Dragon,3,3,0
1951-12-16,"Elizabeth, New Jersey",Miami Airlines,Curtiss Wright C-46F,56,56,1
1951-12-23,"Tehran, Iran",Misrair,SNCASE Languedoc,22,22,0
1951-12-27,"Near Namtso, Russia",Aeroflot,Lisunov LI-2,20,20,0
1951-12-29,"Near Little Valley, New York",Continental Charters,Curtiss C-46A-50-CU,40,26,0
1951-12-30,"Near Fairbanks, Alaska",Transocean Air Lines,Curtiss C 46F-CU,4,4,0
1951-12-30,"Near Phoenix, Arizona",Military - U.S. Air Force,Douglas C-47D,28,28,0
1951-12-31,"Calcutta, India",Kalinga Airlines,Douglas C-47A,3,3,0
1952-01-02,"Andapa, Madagascar",Air France,Junkers JU-52/3m,11,6,0
1952-01-10,"Com Edno, Ireland",Aer Lingus,Douglas DC-3,23,23,0
1952-01-19,"Off Sandspit, BC, Canada",Northwest Orient Airlines,Douglas DC-4,43,36,0
1952-01-22,"Elizabeth, New Jersey",American Airlines,Convair CV-240-0,23,23,7
1952-02-04,"Kikwit, Belgian Congo",Sabena,Douglas DC-3,15,15,0
1952-02-07,"Kaneko, Japan",Military - U.S. Air Force,Boeing B-29,13,13,5
1952-02-11,"Elizabeth, New Jersey",National Airlines,Douglas DC-6,63,29,4
1952-02-16,"Near Burgio, Italy",Hunting Air Travel,Vickers 614 Viking 1,31,31,0
1952-02-19,"Nagpur, India",Deccan Airways,Douglas DC-3,16,3,0
1952-02-19,"Near Yaounde, Cameroon",STAAP,Consolidated  32 Liberator II,9,9,0
1952-02-28,"Uberlandia,  Brazil",Panair do Brasil,Douglas DC-3A,8,8,0
1952-03-03,"Nice, France",Air France,SNCASE Languedoc,38,38,0
1952-03-10,"Cebu, Philippines",Philippine Air Lines,Douglas C-47A-35-DL,3,3,0
1952-03-12,"Near Sequin, Texas",Military - U.S. Air Force / U.S. Air Force,Boeing B-29 / Boeing B-29,15,15,0
1952-03-22,"Near Gaspe, Quebec, Canada",Maritime Central Airways,Douglas C-47-DL,4,4,0
1952-03-22,"Frankfurt, Germany",KLM Royal Dutch Airlines,Douglas DC-6,47,45,0
1952-03-24,"Near Gao, French West Africa",Société Aérienne de Tr. Tropicaux,Lockheed 18 Lodestar,21,17,0
1952-03-26,"Moscow, Russia",Aeroflot,0,70,70,0
1952-03-29,"Near San Felipe, Venezuela",TACA,Douglas DC-3,12,12,0
1952-03-30,"Baguio, Philippines",Philippine Air Lines,Douglas DC-3,29,10,0
1952-04-05,"New York, New York",US Airlines,Curtiss C-46F-1-CU,2,2,3
1952-04-09,"Mihara Volcano, Japan",Japan Air Lines,Martin 202,37,37,0
1952-04-10,"Agartala, India",Kalinga Airlines,Douglas C-47A,4,4,0
1952-04-11,"North of San Juan, Puerto Rico",Pan American World Airways,Douglas DC-4,69,52,0
1952-04-18,"Near Whittier, California",North Continental Airlines (Robin Airlines),Curtiss C-46F-1CU,29,29,0
1952-04-29,"Near Carolina, Brazil",Pan American World Airways,Boeing 377-10-26 Stratocruiser,50,50,0
1952-04-30,"Delhi,  India",Deccan Airways,Douglas DC-3,9,9,0
1952-05-05,"Near Skien, Norway",Fred Olsen Flyveselskap,Douglas C-47A,29,11,0
1952-05-09,"Ipoh, Malaysia",Garuda Indonesia Airlines,Douglas DC-3,17,17,0
1952-05-13,"Sao Paulo, Brazil",VASP,Douglas DC-3,22,5,0
1952-05-24,"Near Manaus, Brazil",Loide Aéreo Nacional,Curtiss C-46A,6,6,0
1952-05-26,"Near Atar, Mauritania",British Overseas Airways,Handley Page HP-81 Hermes IV,18,1,0
1952-06-13,Baltic Sea,Swedish Air Force,Douglas DC-3,8,8,0
1952-06-14,"Near Brighton, East Sussex, England",Morton Air Services,Airspeed AS-65 Consul,8,6,0
1952-06-24,"Lakenheath AFB, England",Military - U.S. Air Force,Boeing B-50 Superfortress,11,11,0
1952-06-25,"Off Northumberland, North Sea",Military - Royal Air Force,Avro Shackleton MR-1,13,11,0
1952-07-18,"Whiting Field, near Milton, Florida",Military - Navy,Fairchild packet (C119 flying boxcar),46,41,0
1952-07-27,"Off Rio de Janeiro, Brazil",Pan American World Airways,Boeing 377 Stratocruiser,27,1,0
1952-08-12,"Palmeira de Goias, Brazil",Transportes Areos Nacionales,Douglas DC-3,24,24,0
1952-08-21,"Off Trapani, Italy",Airwork,Handley Page HP-81 Hermes 4A,57,7,0
1952-08-26,"Near Khewra, West Pakistan",Military - Pakistan Air Force,Bristol 170 Freighter,18,18,0
1952-08-29,"Kosti, Sudan",Phoenix Airlines,Douglas DC-2-115B,4,2,0
1952-09-06,"Near Farnsborough, England",Private - de Havilland Aircraft,de Havilland 110,1,1,29
1952-09-10,"San Blas, Panama",SAM Colombia,Curtiss C-46,46,46,0
1952-09-15,"Wadi Halfa, Sudan",Kalinga Airlines,Douglas C-47A,3,3,0
1952-10-05,"Skvoritsy, Russia",Aeroflot,Ilyushin IL-12,21,21,0
1952-10-08,"Off Tarbat Ness, Scotland",Military - Royal Air Force,Avro Shackleton MR-1,14,14,0
1952-10-14,"San Fransisco do Paula, Brazil",Aero Brasil,Douglas DC-3,28,14,0
1952-10-16,"Off Kangnung, South Korea",Military - U.S. Air Force,Curtiss-Wright C-46D-CU,25,25,0
1952-10-29,"Near Flagstaff, Arizona",Military - U.S. Air Force,Boeing KC-97G Stratofreighter,16,16,0
1952-11-06,"Lake Chad, Chad",Union Aeromaritime de Transport,Douglas C-54B-1-DC,6,5,0
1952-11-07,"Near Summit, Alaska",Military - U.S. Air Force,Fairchild C-119C,19,19,0
1952-11-14,"Near Seoul, South Korea",Military - U.S. Air Force,Fairchild C-119C,44,44,0
1952-11-15,"Near Anchorage, Alaska",Military - U.S. Air Force,Fairchild C-119C,20,20,0
1952-11-17,"Shepard, Montana",Military - U.S. Air Force,Fairchild C-119C-23-FA Flying Boxcar,16,9,0
1952-11-22,"Mount Gannett, Alaska",Military - U.S. Air Force,Douglas C-124A Globemaster,52,52,0
1952-11-28,"Near Tacoma, Washington",Military - U.S. Air Force,Douglas C-54G (DC-4),38,37,0
1952-12-06,"Near Sofia, Bugaria",TABSO,Lisunov Li-2,18,18,0
1952-12-06,"Off Bermuda-Kindley Field, Bermuda",Cubana de Aviacion,Douglas DC-4,41,37,0
1952-12-20,"Moses Lake, Washington",Military - U.S. Air Force,Douglas C-124A Globemaster,115,87,0
1952-12-21,"Off Miami, Florida",Rutas Aéreas Nacionales SA,Curtiss C-46D,3,3,0
1952-12-22,"Damascus, Syria",Syrian Air,Douglas DC-3,0,9,0
1952-12-25,"Off Caracas, Venezuela",Avensa,Douglas DC-3,5,3,0
1952-12-25,"Tehran, Iran",Iran Air,Douglas DC-3,29,27,0
1952-12-30,"Chinmen Island, Taiwan",Philippine Air Lines,Douglas DC-3,10,2,0
1953-01-05,"Belfast, Northern Ireland",British European Airways,Vickers Viking 610-1B,35,27,0
1953-01-07,"Issaquah, Washington",Flying Tiger Line,Douglas C-54B-10-DO,7,7,0
1953-01-07,"Fish Haven, Idaho",Associated Air Transport,Curtiss C-46,40,40,0
1953-01-15,"25 nm off Agrigento, Italy",Military -Royal Air Force,Vickers Valetta Mk1 / Avero Lancaster,26,26,0
1953-01-26,"Sinnai, Sardinia, Italy",Linee Aeree Italiane,Douglas DC-3,19,19,0
1953-02-02,"Off Newfoundland, Canada",Lancashire Aircraft Corporation (Skyways),Avro 685 York 1,39,39,0
1953-02-03,"Lai Chau, Vietnam",Air Outremer,Douglas C-47B-15-DK,18,18,0
1953-02-07,"Bordeaux, France",UTA,Douglas C-54A-5-DC,19,9,0
1953-02-09,"Cairo, Egypt",Military - Egyptian Air Force,Curtiss-Wright C-46,40,29,0
1953-02-14,"Off Mobile, Alabama",National Airlines,Douglas DC-6,46,46,0
1953-03-03,"Karachi, Pakistan",Canadian Pacific Air Lines,de Havilland DH106 Comet 1A,11,11,0
1953-03-04,"Windsor Locks, Connecticut",Slick Airways,Curtiss C-46F,2,2,0
1953-03-14,"Kalasahar, India",Orient Airways,Convair CV-240-7,16,16,0
1953-03-17,"Off Da Nang, Vietnam",Aigle Azur,Douglas DC-3,8,8,0
1953-03-18,"Random Island, Newfoundland",Military - U.S. Air Force,Convair RB-36H,23,23,0
1953-03-18,"Stephenville, Newfoundland",u.s. Air Force,Boeing B-29 Superfortress,10,10,0
1953-03-20,"Alvarado, California",Transocean Air Lines,Douglas DC-4  (C-54-10-DO),35,35,0
1953-03-27,"Itapebi, Brazil",Transportes Aéreos Salvador,de Havilland DH-114 Heron 1B,14,14,0
1953-03-29,"Mtara, Tanganyika",Central African Airways,Vickers 616 Viking 1B,13,13,0
1953-04-10,"Miandivazo, Madagascar",Air France,Junkers JU-5/-3m,15,4,0
1953-04-10,"Near Anchieta Island, Brazil",REAL,Doublas Dc-3,0,26,0
1953-04-10,"Off Kingston, Jamaica",Caribbean International Airways,Lockheed 18-56 LodeStar,13,13,0
1953-04-14,"Near Guwahati, India",Airways,Douglas C-47A,3,3,0
1953-04-14,"Selleck, Washington",Miami Airlines,Douglas DC-3 (C-47-DL),25,7,0
1953-04-16,"NW of Hanoi, Vietnam",Aigle Azur,Douglas DC-3,30,30,0
1953-04-20,"San Francisco Bay, California",Western Airlines,Douglas DC-6B,10,8,0
1953-05-02,"Near Jalalogori, West Bengal, India",British Overseas Airways,de Havilland DH106 Comet 1,43,43,0
1953-05-07,"Off Hartland Point, England",Military - Royal Air Force,Vickers Valetta T-3,10,10,0
1953-05-09,"New Delhi, India",Air India,Douglas DC-3,18,18,0
1953-05-11,"Prince Rupert, BC, Canada",Canadian Pacific Air Lines,Consolidated PBY-5A Catalina,19,2,0
1953-05-17,"Near Marshall, Texas",Delta Air Lines,Douglas DC-3,20,19,0
1953-05-24,"St. Louis, Missouri",Meteor Air,Douglas DC-3,7,6,0
1953-05-25,"Amsterdam, Netherlands",KLM Royal Dutch Airlines,Convair CV-240-4,34,0,2
1953-05-27,"Goose Wade, Russia",Aeroflot,Li-2 / Li-2T,20,20,0
1953-06-14,"Near  Zugdidi, Georgia",Aeroflot,Ilyushin IL-2,18,18,0
1953-06-15,"San Ramon Mtns., Costa Rica",LACSA,Douglas DC-3,17,9,0
1953-06-15,"Near Reo Copiapo, Chile",LAN Chile,Lockheed 18 Loadstar,7,7,0
1953-06-16,"Mount Phou-Lassy, French Indo-China",Aigle Azur,Douglas DC-3,34,34,0
1953-06-17,"Sao Paulo, Brazil",Panair do Brasil,Lockheed 049-46-21 Constellation,17,17,0
1953-06-18,"Tachikawa AFB, Tokyo, Japan",Military - U.S. Air Force,Douglas C-124A Globemaster II,129,129,0
1953-07-12,"Pacific Ocean, 325 miles east of Wake Island",Transocean Air Lines,Douglas DC-6A,58,58,0
1953-07-17,"Near Milton, Florida",Military - U.S. Navy,Fairchild R4Q-2,46,44,0
1953-07-27,"Near Kanggye, North Korea",Aeroflot,Ilyushin IL-12,21,21,0
1953-08-03,"Off Fethiye Point, Turkey",Air France,Lockheed L- 749A Constellation,42,4,0
1953-08-03,"Sharjah, United Arab Emirates",Orient Airways,Douglas DC-3,25,1,0
1953-08-05,Off Irish coast,Military - U.S. Air Force,Convair B-36,23,19,0
1953-08-18,"Near San Diego, California",Aerovias Contreras,Curtiss C-46A,2,2,0
1953-09-01,"Near Barcelonnette, France",Air France,Lockheed 749A Constellation,42,42,0
1953-09-01,"Vail, Washington",Regina Cargo Airlines,Douglas DC-3,21,21,0
1953-09-08,"San Andres, Honduras",TACA,Douglas C-47A,3,3,0
1953-09-14,"Chablekal, Mexico",Transportes Aéreos Mexicanos,Douglas C-47A,2,1,0
1953-09-16,"Albany, New York",American Airlines,Convair CV-240-0,28,28,0
1953-09-25,"Ankara, Turkey",Devlet Hava Yollari,Douglas DC-3,21,5,0
1953-09-28,"Louisville, Kentucky",Resort Airlines,Curtiss C-46F-1-CU,41,25,0
1953-10-14,"Frankfurt, Germany",Sabena,Convair CV-240-12,44,44,0
1953-10-17,"Lai Chau, Vietnam",Compagnie Sila,Douglas C-47B,7,2,0
1953-10-19,"New York City, New York",Eastern Air Lines,Lockheed 749A Constellation,27,2,0
1953-10-19,"Near Monterrey, Mexico",Aerovias Contreras,Douglas C-46A-CU ( DC-3),21,21,0
1953-10-27,"Near Magadan, Russia",Aeroflot,Ilyushin IL-12,32,22,0
1953-10-29,"Near Half Moon Bay, California",British Commonwealth Pacific Airlines,Douglas DC-6,19,19,0
1953-10-31,"Kharkov. Ukraine, Russia",Aeroflot,Li-2,16,15,0
1953-11-03,"Tarabuco, Bolivia",Lloyd Aereo Boliviano,Douglas DC-3,28,28,0
1953-11-11,"Off Argyll, Scotland",Military - Royal Air Force,Avro Shackleton MR-2,10,10,0
1953-12-04,"Near Guaderrama, Spain",Aviaco,Bristol 170 Freighter 21,33,23,0
1953-12-12,"Nagpur, India",Indian Airlines,Douglas DC-3,14,13,0
1953-12-15,"Tecpan Mt., Guatemala",Aviateca,Curtiss C-46D,2,2,0
1953-12-15,"Near Cairo, Egypt",Misair,VC-Viking,6,6,0
1953-12-17,"Guam, Mariana Islands",Military - U.S. Air Force,Boeing B-29,16,11,8
1953-12-19,"Zurich, Switzerland",Sabena,Convair CV-240,44,1,0
1953-12-21,"Dah-el-Kadeeb, Syria",Syrian Airways,Douglas DC-3,15,9,0
1954-01-02,"Herat, Afghanistan",Ariana Afghan Airlines,Douglas DC-3,21,21,0
1954-01-05,"Lapseki, Turkey",Devlet Hava Yollari,Douglas DC-3,10,4,0
1954-01-06,"Near Aldbury, England",Military -Royal Air Force,Vickers Valetta,17,16,0
1954-01-10,"Off Elba, Italy",British Overseas Airways,de Havilland DH106 Comet 1,35,35,0
1954-01-11,"Manizales, Colombia",AVIANCA,Douglas DC-3,21,21,0
1954-01-12,"Prague, Czech Republic",Czech Airlines,Douglas C-47 Skytrain (DC-3),18,13,0
1954-01-13,"Signal Hill, California",Military - U.S. Air Force,F-88 Sabre Jet,1,1,6
1954-01-14,"Rome, Italy",Philippine Air Lines,Douglas DC-6,16,16,0
1954-01-20,"Kansas City, Missouri",Zantop Air Transport,Douglas DC-3A,3,3,0
1954-02-01,"Off Hokkaido, Japan",Military - U.S. Air Force,Curtiss-Wright C46D-CU,35,35,0
1954-02-05,"Susitna Valley, Alaska",Military - U.S. Air Force,Douglas C-47,16,10,0
1954-02-12,"Off Gozo, Malta",Military - Royal Air Force,Avro Shackleton MR-2,10,10,0
1954-02-25,"New Delhi, India",Indian Airlines,Douglas DC-3,3,3,0
1954-02-26,"Wright, Wyoming",Western Airlines,Convair CV-240,9,9,0
1954-03-04,"Near St. Etienne de Tinee, France",Military - U.S. Air Force,Douglas C-47A-DL,20,20,0
1954-03-13,"Dien Bien Phu, South Vietnam",Aigle Azur,C-46,0,0,0
1954-03-13,"Kallang Airport, Singapore",British Overseas Airways,Lockheed 749A-79-33 Constellation,40,33,0
1954-03-14,"Off Mackay, Australia",Queensland Airlines,Douglas C-47A,2,2,0
1954-03-19,"Near Lothian, Maryland",Military - U.S. Air Force,Fairchild C-110F,18,18,0
1954-03-26,"Monterrey, Mexico",Aeronaves de Mexico,Douglas DC-3,18,18,0
1954-04-03,"Kabassaak, Turkey",Devlet Hava Yollari,Douglas DC-3,25,25,0
1954-04-04,"Hanoi, Vietnam",Autrex,Douglas C-54A,4,4,0
1954-04-08,"Off Stromboli, Italy","South African Airways, leased from British Overseas Airways",de Havilland DH106 Comet 1,21,21,0
1954-04-08,"Moose Jaw, SK, Canada",Trans Canada Air Lines / RCAF,Canadair C-4-1 Northstar / Harvard Mark II,36,36,1
1954-04-13,"Batuco, Chile",LAN,Douglas DC-3,14,14,0
1954-04-13,"Xieng Kouang, Laos",Societe Indochinoise de Raviteillement,Lockheed 18 Lodestar,23,16,0
1954-04-23,"Sierra del Vilgo, Argentina",Aerolineas Argentinas,Douglas DC-3,25,25,0
1954-04-30,"Near Calcutta, India",Darbhanga Aviation,Douglas C-47A-30-DK,11,5,0
1954-05-22,"Paraparaumu, New Zealand",New Zealand National Airways,Douglas DC-3,28,3,0
1954-05-31,"Cipo Mountain, Brazil",Transportes Aereos Nacionales,Douglas DC-3,19,19,0
1954-06-03,"Near Maribor, Slovenia",Sabena,Douglas C-47A,4,1,0
1954-06-04,"Sao Paulo, Brazil",Varig,Curtiss C-46A,3,3,0
1954-06-08,"Da Nang, Vietnam",Soc. de Tr. Aériens d'Extrême Orient,Douglas C-47-DL,4,4,0
1954-06-19,"Off Folkestone, England",Swissair,Convair CV-240-4,9,3,0
1954-07-02,"Near Salvador, Brazil",Military - Brazilian Air Force,Lockheed C-28,24,24,0
1954-07-23,"Off Hainan Island, China",Cathay Pacific Airways,Douglas DC-4,18,10,0
1954-08-08,"Near McGrath, Alaska",Alaska Airlines,Douglas DC-2,2,2,0
1954-08-09,"Terceira Island, Azores, Portugal",AVIANCA,Lockheed 749A-79 Constellation,30,30,0
1954-08-12,Vietnam,Autrex,Douglas DC-3,3,3,0
1954-08-16,"Near Pakse, Laos",Air Vietnam (South Vietnam),Bristol 170 Freighter 21E,55,47,0
1954-08-22,"Near Mason City, Iowa",Braniff Airlines,Douglas DC-3,19,12,0
1954-08-23,"Off IJuuiden, North Sea",KLM Royal Dutch Airlines,Douglas DC-6B,21,21,0
1954-08-26,"Sakhalin Oblast, Russia",Aeroflot,Lisunov LI-2,27,26,1
1954-08-27,"Near Rapid City, South Dekota",Military - U.S. Air Force,Convair RB-36H,27,26,0
